iso3c,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
CHL,2020-04-27,19212362,0.006274624186581,0.17781665400000057,0.15153967900000037,0.09362938300000025,0.006274624186581,-0.10391474299999973,-0.1601129309999999,0.04537961399999924,0.006274624186581,0.04387279398545582
CHN,2020-04-27,1444216102,0.004656899999999724,0.19042450399999986,0.11105720000000048,0.012646862000000465,-0.046391786000000254,-0.07729316599999944,-0.09997384800000027,0.004656899999999724,NA,9.901565271427779e-6
CIV,2020-04-27,27053629,-0.1468906000000007,0.0535991629999996,0.009148504000000127,-0.09183938800000026,-0.2117768250000008,-0.304108601,-0.32713178800000015,-0.1468906000000007,NA,0.0026392023044302117
CMR,2020-04-27,27224262,0.10872114100000019,0.16128548800000048,0.13933133499999958,0.10872114100000019,-0.14519279400000082,-0.2471568479999995,-0.28414971699999925,0.10872114100000019,NA,0.008396921833914175
COD,2020-04-27,92377986,0.16655844799999955,0.2516514859999997,0.1997807289999996,0.16655844799999955,-0.10134138299999981,-0.22965916400000003,-0.3318571100000013,0.16655844799999955,NA,4.643963552095626e-4
COG,2020-04-27,5657017,0.10289084399999979,0.116618931,0.10289084399999979,0.10289084399999979,-0.2538629190000006,-0.435391662,-0.4902994269999988,0.10289084399999979,NA,0
COK,2020-04-27,17572,-0.14402613000000017,0.0801320419999997,0.06940123900000006,-0.008479502999999949,-0.14402613000000017,-0.17900953399999994,-0.21652619400000006,-0.14402613000000017,NA,NA
COL,2020-04-27,51265841,-0.12124334514614293,0.09456095999999994,0.06573369299999995,-0.05571996100000019,-0.12124334514614293,-0.1485290720000001,-0.18148695799999967,-0.11999545800000018,-0.12124334514614293,0.017834487490412967
COM,2020-04-27,888456,0.002916533999999658,0.05645991700000008,0.025157827999999893,0.002916533999999658,-0.16340304800000013,-0.2684065910000006,-0.29745261100000026,0.002916533999999658,NA,0
CPV,2020-04-27,561901,-0.09684738600000035,-0.03654822200000046,-0.04539563100000013,-0.09684738600000035,-0.2500664180000005,-0.3422898320000004,-0.4097290779999985,-0.09684738600000035,NA,0
CRI,2020-04-27,5139053,-0.09122307132055588,-0.04362644200000003,-0.054970890999999994,-0.0893047850000002,-0.14846744400000103,-0.2949529009999997,-0.32218672400000337,-0.10600609400000024,-0.09122307132055588,0
CUB,2020-04-27,11317498,0.1660551822435065,0.23783340000000003,0.1660551822435065,0.1660551822435065,-0.05185651999999982,-0.23066816200000026,-0.36448519200000284,-0.02895055100000028,0.1660551822435065,0.025244095470571323
CUW,2020-04-27,164796,0.03209311099999961,0.3832688440000006,0.30763903599999987,0.17111149400000014,-0.02667907100000025,-0.174545496,-0.23173074000000046,0.03209311099999961,NA,NA
CYM,2020-04-27,66498,0.022109744999999643,0.3538622819999991,0.3092077180000007,0.1637115250000003,-0.055772860000000285,-0.20258626399999996,-0.2713040450000001,0.022109744999999643,NA,NA
CYP,2020-04-27,888005,-0.0625830601301106,0.08775923999999988,0.053865599000000056,-0.02317428299999978,-0.0754900190000001,-0.15901415899999938,-0.2746694749999992,-0.07043215100000025,-0.0625830601301106,0.048310538792011304
CZE,2020-04-27,10724553,0.0695591855203513,0.0695591855203513,0.0695591855203513,0.0695591855203513,-0.03776295500000012,-0.08094189300000038,-0.0926518000000001,-0.008850959000000278,0.0695591855203513,0.03863098070381115
DEU,2020-04-27,83900471,0.1086262811048762,0.24887305600000037,0.2267967959999996,0.16639787900000017,0.1086262811048762,0.08136338800000051,0.06737115599999954,0.16430167199999982,0.1086262811048762,0.215220484280714
DJI,2020-04-27,1002197,0.15631114899999907,0.2583192699999995,0.19781953999999982,0.15631114899999907,-0.19803984899999985,-0.3231336679999998,-0.40112693899999896,0.15631114899999907,NA,0
DMA,2020-04-27,72172,0.01285947199999968,0.31842733899999986,0.27562916200000054,0.10454023999999999,-0.08353718100000015,-0.2029125519999994,-0.300168506000001,0.01285947199999968,NA,0
DNK,2020-04-27,5813302,-0.020354463825315725,0.2938316659999997,0.27623955199999967,0.18881642699999993,-0.020354463825315725,-0.020354463825315725,-0.020354463825315725,0.1801578169999999,-0.020354463825315725,0.15481734821277132
DOM,2020-04-27,10953714,0.012028560999998597,0.29669639099999934,0.24330696700000012,0.11663624099999861,-0.06270480500000013,-0.24723648399999962,-0.2670441940000002,0.012028560999998597,NA,0.06129427881721213
DZA,2020-04-27,44616626,-0.009569049000000215,0.1120723899999998,0.06727596499999978,4.5930200000009034e-4,-0.05928347399999982,-0.10198357600000058,-0.14556910700000011,-0.009569049000000215,NA,0.015368710309918997
ECU,2020-04-27,17888474,1.0669067169067554,1.076796199999995,1.0669067169067554,1.0669067169067554,0.4038366219999987,0.2804137360000004,0.2002657049999998,0.4038366219999987,1.0669067169067554,0.12458301362094945
EGY,2020-04-27,104258327,-0.0072920374222105065,0.23098256199999975,0.21752357199999997,0.12919229500000057,-0.07421262599999989,-0.23041780500000036,-0.2746751160000028,0.07146522499999977,-0.0072920374222105065,0.011921349936873627
ERI,2020-04-27,3601462,-0.06401692000000035,0.24408110799999952,0.17435900899999957,0.017780928999999716,-0.1332260910000003,-0.2546254940000001,-0.2851675579999987,-0.06401692000000035,NA,0
ESP,2020-04-27,46745211,0.45743177377693,0.7380648059999987,0.7147998850000004,0.5987553219999998,0.45743177377693,0.41183618199999983,0.4015518400000012,0.5605525979999992,0.45743177377693,0.8156685826062482
EST,2020-04-27,1325188,0.20045309928363367,0.28327152700000086,0.2542624180000006,0.20045309928363367,0.1329168410000002,0.0774782960000006,0.04058738499999979,0.16873022700000007,0.20045309928363367,0.1078337564179573
ETH,2020-04-27,117876226,0.0604148929999995,0.09714029000000006,0.063711176,0.0604148929999995,-0.12765497600000042,-0.23555468900000012,-0.2612414280000006,0.0604148929999995,NA,0
FIN,2020-04-27,5548361,0.20934847804235157,0.30751195399999937,0.27944763400000067,0.2201523179999992,0.17834372499999987,0.13506048499999973,0.12918901000000063,0.19975619000000003,0.20934847804235157,0.2445947550997493
FJI,2020-04-27,902899,-0.08553617100000031,4.914700000000043e-4,-0.016098537999999853,-0.06378126799999971,-0.12170142399999984,-0.17145365999999948,-0.20357594799999937,-0.08553617100000031,NA,0
FLK,2020-04-27,3528,-0.009997215000000314,0.34790499799999913,0.2771919449999997,0.18510307900000048,-0.03801362999999939,-0.16221672800000012,-0.23270905300000055,-0.009997215000000314,NA,NA
FRA,2020-04-27,67564251,0.0613261450376195,0.6002386840000001,0.5211522969999992,0.3820657569999981,0.0613261450376195,0.0613261450376195,0.0613261450376195,0.3561971879999955,0.0613261450376195,0.6398146854317973
FRO,2020-04-27,49053,-0.06449099300000033,0.180617518,0.14013501999999986,0.04948428499999987,-0.06449099300000033,-0.12743880999999985,-0.1428919619999999,-0.06449099300000033,NA,NA
FSM,2020-04-27,116255,-0.05246406800000047,0.12989167499999996,0.1015170060000003,0.02617061599999999,-0.06411595700000017,-0.16124905800000003,-0.19143094000000022,-0.05246406800000047,NA,0
GAB,2020-04-27,2278829,-0.08701386200000019,-8.808039999997322e-4,-0.023189987000000186,-0.08701386200000019,-0.2441109619999992,-0.387238690000002,-0.3984096339999993,-0.08701386200000019,NA,0.012550305441961637
GBR,2020-04-27,68207114,1.8369381942103304,1.8369381942103304,1.8369381942103304,1.8369381942103304,1.0203724740000024,0.7899021010000015,0.7027408539999981,1.2687728779999925,1.8369381942103304,1.1071323146732173
GEO,2020-04-27,3979773,-0.21586355010351177,-0.03684583299999965,-0.051445475,-0.10654232899999994,-0.21586355010351177,-0.27443645400000016,-0.31470486699999917,-0.1163319330000002,-0.21586355010351177,0.007186339522379793
GGY,2020-04-27,67052,-0.06272906200000035,0.19320521499999968,0.16999894799999998,0.06247926199999976,-0.06272906200000035,-0.13882525900000076,-0.16724236700000042,-0.06272906200000035,NA,NA
GHA,2020-04-27,31732128,-0.14992626800000083,-0.011305393000000108,-0.05158961200000018,-0.09992548500000041,-0.21862414799999982,-0.2933440859999995,-0.31858268600000067,-0.14992626800000083,NA,9.012947382539235e-4
GIB,2020-04-27,33691,0.044224972999999564,0.26956636200000106,0.21997563699999978,0.11446692300000015,0.001228576000000015,-0.0863099570000001,-0.13232789999999964,0.044224972999999564,NA,NA
GIN,2020-04-27,13497237,0.020918071999999618,0.06478830599999971,0.021582443000000347,0.020918071999999618,-0.1947321520000009,-0.2936726680000013,-0.3106054750000004,0.020918071999999618,NA,0.0021189521974015863
GMB,2020-04-27,2486937,-0.02165989900000028,0.027121459999999976,-0.019121300000000067,-0.02165989900000028,-0.24268735499999983,-0.32511980800000057,-0.34936838300000134,-0.02165989900000028,NA,0
GNB,2020-04-27,2015490,-0.031059256000000337,0.10043028100000032,0.04117574800000034,-0.031059256000000337,-0.24667191800000007,-0.36982351300000077,-0.4242959179999998,-0.031059256000000337,NA,0.007095048846682443
GNQ,2020-04-27,1449891,-0.0026870480000003396,0.21196817400000004,0.195488717,0.08849818200000002,-0.08673225100000036,-0.2309493530000001,-0.29146270400000096,-0.0026870480000003396,NA,0.009862810376780046
GRC,2020-04-27,10370747,-0.02903973300238766,0.007955583999999643,-0.0069998490000001065,-0.02903973300238766,-0.07395627300000016,-0.10726344599999992,-0.11868691699999999,-0.06823817100000018,-0.02903973300238766,0.02754864234948553
GRD,2020-04-27,113015,0.015960051999999718,0.36337109900000003,0.29237405399999966,0.14023248299999969,-0.055463241000000184,-0.1957319999999997,-0.23197880300000034,0.015960051999999718,NA,0
GRL,2020-04-27,56868,0.02647016499999977,0.19597786599999997,0.1595944320000001,0.04665188399999975,-0.07104536600000004,-0.17562303800000031,-0.2067588980000001,0.02647016499999977,NA,NA
GTM,2020-04-27,18249868,-0.025360428000000233,0.17530340799999986,0.15791272600000003,0.01868272099999988,-0.2187425729999999,-0.3967017759999999,-0.4095481079999985,-0.025360428000000233,NA,0.006263058998563715
GUY,2020-04-27,790329,-0.0827713370000002,0.20427854099999992,0.16100264700000058,0.01215071999999996,-0.097944496,-0.16423373100000027,-0.20251956099999976,-0.0827713370000002,NA,0.018093730585616873
HKG,2020-04-27,7552800,-0.08613226800000015,-0.025237043000000185,-0.03978781399999988,-0.07023565199999951,-0.12371236399999999,-0.18902029599999987,-0.21163020800000035,-0.08613226800000015,NA,0
HND,2020-04-27,10062994,0.11817141099999942,0.24315616599999743,0.21815536200000002,0.11817141099999942,-0.18527419899999997,-0.2948922479999997,-0.3562981880000005,0.11817141099999942,NA,0.021295848929255047
HRV,2020-04-27,4081657,-0.09940727220424869,0.0870438400000005,0.052738592999999445,0.003202899999999685,-0.09940727220424869,-0.1142738739999999,-0.13841810199999974,-0.020131873999999994,-0.09940727220424869,0.041992749513249154
HTI,2020-04-27,11541683,0.01136370799999965,0.17054474700000016,0.1566350040000004,0.01136370799999965,-0.2048510299999997,-0.3145301599999997,-0.35864733600000187,0.01136370799999965,NA,0.00371696224891985
HUN,2020-04-27,9634162,-0.12855995318850044,0.1812056500000002,0.15130518399999954,0.08679897200000077,-0.12855995318850044,-0.12855995318850044,-0.12855995318850044,0.07585260099999908,-0.12855995318850044,0.12010385542613877
IDN,2020-04-27,276361788,-0.03954803000000037,0.05834026399999924,0.03551894899999987,-0.03954803000000037,-0.21016366799999953,-0.2843069199999998,-0.35591891600000075,-0.03954803000000037,NA,0.009046113133411917
IMN,2020-04-27,85410,-0.008612964000000273,0.17217466200000003,0.1516437069999994,0.05142949900000028,-0.0390220809999998,-0.12348994399999982,-0.15115583699999982,-0.008612964000000273,NA,NA
IND,2020-04-27,1393409033,-0.07971884900000019,-0.0026234880000000514,-0.03618604399999991,-0.07971884900000019,-0.15503676600000024,-0.2521327900000005,-0.29567766199999995,-0.07971884900000019,NA,0.0035575339922459077
IRL,2020-04-27,4982904,0.6407040611468078,1.4374449219999952,1.4182759450000049,1.1304471400000031,0.6407040611468078,0.5980717959999997,0.5838860540000014,0.8250363560000014,0.6407040611468078,1.189788123552049
IRN,2020-04-27,85028760,0.20982002609447922,0.595448152999999,0.4804412510000011,0.2622702009999996,0.19438942699999945,0.11917819000000004,0.08383852799999926,0.22469581199999858,0.20982002609447922,0.10030253293121057
IRQ,2020-04-27,41179351,-0.04293574800000032,0.12527812900000038,0.11469485099999992,0.032421707999999896,-0.04676150499999973,-0.10089270700000036,-0.12509701999999912,-0.04293574800000032,NA,0.0020811401325873252
ISL,2020-04-27,343360,0.10989266304552739,0.10989266304552739,0.10989266304552739,0.10989266304552739,-0.06231188900000003,-0.1371280969999997,-0.1624357690000001,-0.004540639000000196,0.10989266304552739,0
ISR,2020-04-27,8789776,-0.006572279015134026,0.08953663599999992,0.06551124999999955,0.037585513000000466,-0.006572279015134026,-0.034819196000000004,-0.06361457899999991,0.00711950299999969,-0.006572279015134026,0.04550741679878987
ITA,2020-04-27,60367471,0.4004907404869941,0.6056949900000012,0.5732818339999988,0.4594971540000001,0.3795751810000007,0.2938868589999981,0.2880196859999993,0.41230038199999497,0.4004907404869941,0.6775172012755015
JAM,2020-04-27,2973462,-0.04875363162401235,-0.006074652999999916,-0.03733138600000005,-0.04875363162401235,-0.1230974350000001,-0.25023416799999976,-0.28402365100000027,-0.12097629400000025,-0.04875363162401235,0.00961841785770257
JEY,2020-04-27,101073,-0.06314348400000036,0.19246641399999964,0.1717146600000004,0.06495727399999991,-0.06314348400000036,-0.13944468400000082,-0.15525826499999973,-0.06314348400000036,NA,NA
JOR,2020-04-27,10269022,-0.046962668000000395,0.061363719999999664,0.03854304600000006,-0.016823720000000243,-0.07185047299999985,-0.1280605640000005,-0.15810820400000106,-0.046962668000000395,NA,0
JPN,2020-04-27,126050796,-8.68145289143373e-4,0.020590129999999804,0.0012340730000001813,-8.68145289143373e-4,-0.06623119400000052,-0.0953674159999999,-0.11067981800000007,-0.06347495000000014,-8.68145289143373e-4,0.016093512015584576
KAZ,2020-04-27,18994958,-1.169652474733576,0.024794653999999784,0.0060032610000001025,-0.08639337399999976,-1.169652474733576,-1.169652474733576,-1.169652474733576,-0.5421500890000004,-1.169652474733576,0.004511723584753386
KEN,2020-04-27,54985702,-0.05525323200000035,0.035008385999999635,0.004897507999999995,-0.05525323200000035,-0.21881870599999992,-0.29298443200000085,-0.3145701250000004,-0.05525323200000035,NA,0
KGZ,2020-04-27,6628347,-0.7033086293249735,-0.05258332699999998,-0.07063659200000007,-0.18881853700000034,-0.7033086293249735,-0.7033086293249735,-0.7033086293249735,-0.35635230999999995,-0.7033086293249735,0.0021574006309567073
KHM,2020-04-27,16946446,0.01324261799999974,0.1258815420000005,0.09726443600000007,0.01324261799999974,-0.1004724640000005,-0.19162862400000058,-0.21654812799999978,0.01324261799999974,NA,0
KIR,2020-04-27,121388,-0.10480536100000028,0.10074603100000012,0.0641726290000003,-0.015431436999999786,-0.10480536100000028,-0.1974012880000006,-0.241707529,-0.10480536100000028,NA,0
KNA,2020-04-27,53546,0.031015152999999712,0.378983998,0.30826659399999984,0.16357090800000004,-0.04633141700000006,-0.18483478199999995,-0.2519425690000003,0.031015152999999712,NA,0
KOR,2020-04-27,51305184,0.05146593962928274,0.05146593962928274,0.05146593962928274,0.05146593962928274,-0.07914488500000014,-0.14603485400000044,-0.15078866799999993,-0.07430435400000021,0.05146593962928274,0.0022278450458339647
KWT,2020-04-27,4328553,0.15812692899999906,0.2918166160000007,0.2685144319999993,0.17085954699999997,0.03692721900000032,-0.043228346000000015,-0.07953756100000005,0.15812692899999906,NA,0.04290117274756714
LAO,2020-04-27,7379358,0.030946316999999782,0.05286664900000029,0.030946316999999782,0.030946316999999782,-0.14804562299999996,-0.2441247440000004,-0.2608030300000008,0.030946316999999782,NA,0
LBN,2020-04-27,6769151,-0.13086152519826097,0.009077713999999768,-0.016960835000000476,-0.038688382999999826,-0.13086152519826097,-0.13086152519826097,-0.13086152519826097,-0.04075234600000037,-0.13086152519826097,0.006337574682556202
LBR,2020-04-27,5180208,-0.19987907600000088,-0.05098624800000029,-0.06668191799999994,-0.1572353480000002,-0.30863480499999973,-0.42402340300000096,-0.46687846999999927,-0.19987907600000088,NA,0.011022723411878441
LBY,2020-04-27,6958538,-0.0280113910000003,0.03990465799999953,0.02296301899999969,-0.0280113910000003,-0.12561397100000024,-0.20677893300000041,-0.23556496499999927,-0.0280113910000003,NA,0.0020550293754234006
LCA,2020-04-27,184401,0.07286344699999957,0.3991434779999981,0.34803650299999994,0.22163294400000005,-0.057467783000000036,-0.16968860999999996,-0.2414896079999994,0.07286344699999957,NA,0
LIE,2020-04-27,38254,-0.06942904100000027,0.19244223400000002,0.14108830599999977,0.03538231300000027,-0.06942904100000027,-0.125632558,-0.16474505599999953,-0.06942904100000027,NA,0
LKA,2020-04-27,21497306,-0.16900408700000075,-0.06653281200000025,-0.07882692900000014,-0.12260721100000031,-0.20252765199999975,-0.2743665130000009,-0.33325711200000013,-0.16900408700000075,NA,0
LSO,2020-04-27,2159067,-0.18199321700000093,-0.04838562599999995,-0.08468624199999983,-0.17451713599999974,-0.2771705879999998,-0.3684923400000017,-0.3973311620000005,-0.18199321700000093,NA,0
LTU,2020-04-27,2689862,0.402457888090466,0.402457888090466,0.402457888090466,0.402457888090466,0.049898980999999835,-0.04433698999999971,-0.06422352300000014,0.09044892199999965,0.402457888090466,0.03186037053201986
