iso3c,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
ARM,2021-05-24,2968128,14.40190298378297,23.079281615896225,22.59355747128769,17.922739781733103,12.340020683710067,9.22060580452991,8.172757425692168,14.40190298378297,NA,8.714
ATG,2021-05-24,98728,0.07136589022079964,0.5544623381124774,0.49269201176944144,0.2626762953460802,0.06776148002007973,-0.0566272313767998,-0.10224622559312022,0.07136589022079964,NA,0
AUS,2021-05-24,25788217,21.54831460674757,21.54831460674757,21.54831460674757,21.54831460674757,-9.187720478952388,-17.443434938597917,-20.282734134756783,-4.741711695061349,21.54831460674757,0
AUT,2021-05-24,9043072,7.943017656506,15.124656565104695,14.572461810767418,9.248510701081626,4.120040694606078,-2.701754672110065,-7.807096660222772,6.022533033652475,7.943017656506,9.571
AZE,2021-05-24,10223344,44.28183272549283,77.52985297397248,74.04800293403636,52.53273268161649,32.426561063265346,19.97176459914875,16.027250890252798,44.28183272549283,NA,10.714
BDI,2021-05-24,12255429,26.752789584828598,29.700037040665183,26.93996920303157,26.752789584828598,0.9351559022338015,-7.559723019157235,-11.680604279921337,26.752789584828598,NA,0
BEL,2021-05-24,11632334,7.092134831453057,15.747978933113815,15.01487702286865,10.546558218285911,5.356447156512699,0.9378368048121387,0.23358436244373013,9.182264461706087,7.092134831453057,18.571
BEN,2021-05-24,12451031,2.3127421531982417,44.809005313754994,37.47304735324683,21.652081686369627,2.3127421531982417,-1.0230435689964896,-2.356048831181225,2.3127421531982417,NA,0
BES,2021-05-24,26445,-0.009777202030200086,0.13120247286989944,0.1169504312035499,0.05770800661650011,-0.009777202030200086,-0.015116740540799983,-0.03573643038735015,-0.009777202030200086,NA,NA
BFA,2021-05-24,21497097,144.53191572981112,285.65152889204546,246.31315399478652,144.53191572981112,37.62590389689201,13.863778599687018,5.4149693294758885,144.53191572981112,NA,0.143
BGD,2021-05-24,166303494,1522.616917448085,3173.2843039774953,2868.4742249054743,1821.1337729608651,737.0539156634023,342.79691861821107,240.7314103872291,1522.616917448085,NA,31.429
BGR,2021-05-24,6896655,33.597752808986286,53.24387945308613,49.08093194146673,41.371822499281734,33.597752808986286,28.02418227653488,26.144332815865948,38.54944775209394,33.597752808986286,24.286
BHR,2021-05-24,1748295,12.906832908545116,46.52294163091948,41.69976907431705,23.457955667633467,12.906832908545116,11.512929682973729,10.432400468824842,12.906832908545116,NA,13.714
BHS,2021-05-24,396914,1.7753825887755943,3.754372097009799,3.4040350539150093,2.433656829088521,1.5463471595734393,1.082545525855503,0.9139374469713608,1.7753825887755943,NA,0.571
BIH,2021-05-24,3263459,41.956696270399355,41.956696270399355,41.956696270399355,41.956696270399355,16.245313929143833,14.109802501045987,13.26803962574844,16.245313929143833,41.956696270399355,14.143
BLR,2021-05-24,9442867,62.466235553743346,76.81767431980609,69.61959285850341,62.466235553743346,39.09127400785117,25.93108823016113,24.266499257686604,62.466235553743346,NA,9.857
BLZ,2021-05-24,404915,1.5210294721296471,3.475684640742654,3.0987187771431537,2.0397745535006018,0.8473528332843023,0.2291236794196004,0.10047036849989785,1.5210294721296471,NA,0
BMU,2021-05-24,62092,-7.133979620401783e-4,0.1307986911850795,0.10791964821955935,0.03209804276267999,-0.019788200689959932,-0.062215212881120086,-0.08275553645076004,-7.133979620401783e-4,NA,NA
BOL,2021-05-24,11832936,121.05730301942452,246.67586712163478,233.42675835972273,186.76984279493317,121.05730301942452,121.05730301942452,121.05730301942452,176.9854040859435,121.05730301942452,57
BRA,2021-05-24,213993441,1834.2415291535,3899.158274177974,3322.574999427561,2579.4710572742515,1834.2415291535,1727.476096862031,1627.719925755777,1981.7964370435357,1834.2415291535,1903
BRB,2021-05-24,287708,-0.041222385063400806,0.8225766095524818,0.66302855532908,0.26800907631032045,-0.041222385063400806,-0.2033376290000002,-0.2326106376993997,-0.041222385063400806,NA,0.143
BRN,2021-05-24,441532,-0.14743832142676128,0.9956769220434422,0.7518552689866419,0.3459517046949618,-0.14743832142676128,-0.3421209333250777,-0.4191460317735609,-0.14743832142676128,NA,0
BTN,2021-05-24,779900,5.0636645835929635,8.287029834050001,7.243254443765991,5.0636645835929635,1.621444567236999,0.6131900656089962,0.23001153176099978,5.0636645835929635,NA,0
BWA,2021-05-24,2397240,14.32383361026834,25.04916153058324,23.620969698148798,18.49019823059401,12.704450309164754,9.711705999581998,8.66697591043083,14.32383361026834,NA,5
CAF,2021-05-24,4919987,3.698097552178203,14.68040943499777,13.587393388655938,8.639303521311675,3.4314991022068826,-0.7945736693111737,-1.7670107726567468,3.698097552178203,NA,0.286
CAN,2021-05-24,38067913,-38.281701444607,67.42555631475655,64.28195259867529,47.92324152549786,-38.281701444607,-38.281701444607,-38.281701444607,27.2175661258662,-38.281701444607,39.857
CHE,2021-05-24,8715494,-1.5929373996776572,6.97541389850179,5.965968126743703,3.583681446249293,-1.5929373996776572,-2.725364519324684,-3.5118062488652844,0.6731404818504723,-1.5929373996776572,5.429
CHL,2021-05-24,19212362,110.009133489448,122.31761872255065,119.82991409817281,110.009133489448,89.074261260441,62.26891558389583,52.93279315034857,104.71546726023352,110.009133489448,87.714
CHN,2021-05-24,1444216102,906.394574895917,2935.6499107144277,2401.714061474939,1046.717326492514,-70.07258539234438,-819.3116800845202,-951.7031867872724,906.394574895917,NA,0
CIV,2021-05-24,27053629,30.83851312852327,109.17081362969024,97.75048720704127,63.388149353756205,26.22388013068305,6.393863064484954,3.4184833041617817,30.83851312852327,NA,0
CMR,2021-05-24,27224262,59.151367977242444,120.22659233275402,110.83054367271511,85.1752624452633,44.21464323205864,25.791689208930848,23.525559335821196,59.151367977242444,NA,12.429
COD,2021-05-24,92377986,193.21683201520597,355.59124847885835,320.5932591112083,193.21683201520597,38.71365736685634,-60.37140089815834,-95.86451317627268,193.21683201520597,NA,0.429
COG,2021-05-24,5657017,19.033782346129826,23.68297495331921,21.647128014780414,19.033782346129826,5.285984795284677,-0.8152109969247159,-2.2220852156868722,19.033782346129826,NA,0.286
COK,2021-05-24,17572,-0.02198575358631997,0.01835602960463996,0.012727895130400015,0.003460145571399984,-0.02198575358631997,-0.02446938639224003,-0.02857613693076004,-0.02198575358631997,NA,NA
COL,2021-05-24,51265841,618.3723916533271,1163.5706461290877,1095.439851168479,869.6525247101342,618.3723916533271,618.3723916533271,609.9325513598021,742.3782940075,618.3723916533271,485.429
COM,2021-05-24,888456,2.223032349088078,3.9257233301136,3.5932579152151214,2.436355885463047,0.9744876288494455,0.16920203845824147,-0.2730116896368011,2.223032349088078,NA,0
CPV,2021-05-24,561901,4.444157810731351,5.324653030993863,4.921011694880308,4.444157810731351,2.550421074080344,1.653658128729614,1.2426961946747712,4.444157810731351,NA,1
CRI,2021-05-24,5139053,33.109989184046256,51.859926681434416,45.362641913059974,39.20229031545959,29.403282398366215,22.516002555010967,18.675643235977976,33.109989184046256,NA,32
CUB,2021-05-24,11317498,74.44558671111113,132.63449815111233,110.49375358596959,74.44558671111113,32.04710086091636,13.474650353368386,7.4009438179237055,74.44558671111113,NA,10.857
CUW,2021-05-24,164796,0.08267488694327947,1.0597760395682425,0.8851995485805595,0.37636863268128123,0.08265880944552002,-0.1117766130375601,-0.15185751502451936,0.08267488694327947,NA,NA
CYM,2021-05-24,66498,0.012923880315179798,0.4390487532190809,0.3382943670373193,0.14950674852120066,0.012923880315179798,-0.04365084325319979,-0.06536506625921998,0.012923880315179798,NA,NA
CYP,2021-05-24,896005,1.1447266815694928,3.4182597649238513,2.955959121775538,1.1447266815694928,0.045648058891049406,-0.35406935886244845,-0.5012919135322969,0.5605961279891435,1.1447266815694928,1.143
CZE,2021-05-24,10724553,-11.396308186194414,30.47403452169814,26.21938663817244,13.496673317112089,-11.396308186194414,-11.396308186194414,-11.396308186194414,12.588015294781798,-11.396308186194414,16.429
DEU,2021-05-24,83900471,28.86966292139657,186.53137480279983,163.70321363119487,116.85890005184673,28.86966292139657,28.86966292139657,28.86966292139657,92.16766012330037,28.86966292139657,153.571
DJI,2021-05-24,1002197,7.19293903422561,14.820401413476894,11.360248672789233,7.19293903422561,2.2300602017854985,0.697798723036938,0.31663796861647925,7.19293903422561,NA,0.286
DMA,2021-05-24,72172,0.06917863743119972,0.5581613712995206,0.5047041287890791,0.2403276213536028,0.049526986340839976,-0.02068025004296003,-0.03676900910435974,0.06917863743119972,NA,0
DNK,2021-05-24,5813302,5.0223113964704424,5.0223113964704424,5.0223113964704424,5.0223113964704424,-1.0720335215398766,-3.370422688566328,-4.061020875618744,0.21350351482942143,5.0223113964704424,0.857
DOM,2021-05-24,10953714,15.408143777177266,68.9031157015919,53.31624400687642,36.07816641570511,15.10294077260671,-0.043037251843163,-6.2188535901487825,15.408143777177266,NA,3
DZA,2021-05-24,44616626,76.6674589158292,168.80483074898117,154.05762864759748,84.01169018012467,37.50678193406829,-2.143565641206562,-18.143029277026635,76.6674589158292,NA,6.429
ECU,2021-05-24,17888474,101.792295345116,206.48408516605537,185.1132816097972,138.55610699872625,97.73647205752347,75.88782067180784,72.02974443471822,104.61685552798586,101.792295345116,60.571
EGY,2021-05-24,104258327,1002.4926490535225,1007.705116744559,1002.4926490535225,1002.4926490535225,353.92754008045813,180.71806339408482,129.51656650831652,751.1210764693221,1002.4926490535225,54
ERI,2021-05-24,3601462,2.2047242075283497,10.332323828130678,8.577086460100093,4.60731162088352,0.14869449797412349,-1.9808069811696059,-2.8506815674974915,2.2047242075283497,NA,0
ESP,2021-05-24,46745211,19.72231139647157,96.0123415593699,71.25106485734204,59.30262010602729,19.72231139647157,9.825198268288101,0.0566000363828809,59.30262010602729,19.72231139647157,39.857
EST,2021-05-24,1325188,4.506902086676314,4.506902086676314,4.506902086676314,4.506902086676314,2.5064862918472035,1.8671677878641584,1.5884297449780453,2.8733947376741935,4.506902086676314,2.571
ETH,2021-05-24,117876226,286.32692849948927,464.0660807544826,400.8073608569725,286.32692849948927,143.80011610389545,63.00102832232648,30.75250110002385,286.32692849948927,NA,10.857
FIN,2021-05-24,5548361,2.934831460678614,5.0197578837096515,4.380306393311935,2.934831460678614,0.7376974837805301,-1.6244773192538895,-2.1570678761440933,1.4061481487480485,2.934831460678614,0.857
FJI,2021-05-24,902899,0.3517296506120756,2.886505748795068,2.5184258703805615,1.4646092527924088,0.08072217725367177,-0.4842900042687089,-0.5857060306890413,0.3517296506120756,NA,0
FLK,2021-05-24,3528,-0.0016840891065600155,0.014391658139039983,0.013102267842719981,0.006075930666960012,-0.0016840891065600155,-0.0028212305738399912,-0.005533679536559996,-0.0016840891065600155,NA,NA
FRA,2021-05-24,67564251,37.10321027292,116.79543638582433,97.03153357559502,77.70874762550501,37.10321027292,28.864762151882,26.029412818889302,72.80068314525276,37.10321027292,121
FRO,2021-05-24,49053,-0.17210053106234452,0.09151392577118946,0.07854429442158023,0.02101078613778018,-0.17210053106234452,-0.17210053106234452,-0.17210053106234452,7.834249724698714e-4,-0.17210053106234452,NA
FSM,2021-05-24,116255,-0.04719083761365042,0.19594821753034966,0.15730687259600018,0.048097129042249734,-0.04719083761365042,-0.13374979875710039,-0.1652334581972495,-0.04719083761365042,NA,0
GAB,2021-05-24,2278829,5.129182023631948,11.145274449522688,9.833581092406472,6.889202877797522,3.4883874973768716,1.0638849688357122,0.12431224126097197,5.129182023631948,NA,0.286
GBR,2021-05-24,68207114,-39.291653290466286,23.124924924994932,13.501932431158682,-7.245565328252299,-39.291653290466286,-49.04260104585805,-62.36834495255879,-21.41911956954633,-39.291653290466286,5.714
GEO,2021-05-24,3979773,23.703773858078193,52.257781602230445,49.0242190643578,40.120945990667764,23.703773858078193,23.703773858078193,23.703773858078193,32.28524232809521,23.703773858078193,24.286
GGY,2021-05-24,67052,-0.01509079017200024,0.09688345625664034,0.08982051573260007,0.030795187276920013,-0.021402405660319906,-0.06067408751719973,-0.08534984240716005,-0.01509079017200024,NA,NA
GHA,2021-05-24,31732128,11.410540041455931,114.79810896094472,108.5104931484097,70.44855036545394,11.410540041455931,10.286044179021966,5.601403150073236,11.410540041455931,NA,0
GIB,2021-05-24,33691,0.004624406108489895,0.09254204596294154,0.07669446192799982,0.0331413131418599,-0.005560587695880008,-0.025829865156689797,-0.030514080202199992,0.004624406108489895,NA,NA
GIN,2021-05-24,13497237,23.15556069842806,39.16742689229768,34.55902396184239,23.15556069842806,4.011498421919804,-8.17965117535644,-13.653334030601071,23.15556069842806,NA,1
GMB,2021-05-24,2486937,5.119187743328959,8.188749571283187,7.611275935937078,5.119187743328959,1.904076584503767,-0.644314742662683,-0.9698732241658509,5.119187743328959,NA,0.429
GNB,2021-05-24,2015490,4.311291325964989,7.04782835559781,6.089058150205798,4.311291325964989,1.7676508783817961,0.3908905801680039,-0.3356444070309004,4.311291325964989,NA,0.143
GNQ,2021-05-24,1449891,2.062162672100357,7.883933985597495,7.0368709376584855,4.736319260682219,2.062162672100357,0.8109079425099015,0.2456085631234451,2.062162672100357,NA,0.143
GRC,2021-05-24,10370747,63.91781701445928,63.91781701445928,63.91781701445928,63.91781701445928,38.893533397009975,32.12450524341461,30.383785522796455,42.60813180947617,63.91781701445928,50.143
GRD,2021-05-24,113015,0.025090399121899844,0.8373887121701514,0.7095603445048996,0.40007199245299924,0.025090399121899844,-0.03109521720584902,-0.04401408278189986,0.025090399121899844,NA,0
GRL,2021-05-24,56868,0.010016070419879796,0.12816032366760036,0.11568172440299981,0.03431577648744002,-0.03577641116364029,-0.06123124791251981,-0.07752110300423988,0.010016070419879796,NA,NA
GTM,2021-05-24,18249868,83.78218298555342,209.26695365947577,187.3566415627081,126.91279204128259,75.06477616430165,45.10540833078278,39.53890531540412,123.9745747906991,83.78218298555342,16.571
GUY,2021-05-24,790329,4.740764417272048,10.295721557890607,9.429609127187273,7.7668438315706805,4.740764417272048,4.299305937706281,3.6856888196407525,4.740764417272048,NA,2.143
HKG,2021-05-24,7552800,2.5340040521999705,13.025317341456088,10.793269550520021,3.6969997549680014,-1.7378407457999463,-5.704681727735979,-7.274359683648037,2.5340040521999705,NA,0
HND,2021-05-24,10062994,88.2776155694095,92.23287143654186,88.2776155694095,88.2776155694095,47.685889646453454,28.846747658699005,26.438330247663703,88.2776155694095,NA,31.143
HRV,2021-05-24,4081657,20.390048154090287,30.07325767162622,28.58517597894543,25.685877541876227,20.356159342133385,18.10553844787217,17.722920165567764,20.356159342133385,20.390048154090287,27.286
HTI,2021-05-24,11541683,30.913711416195113,75.03774245919548,69.5831054475091,40.93316819325073,19.744380537716438,5.019758284180056,-4.135607657965109,30.913711416195113,NA,2.429
HUN,2021-05-24,9634162,12.419101123595157,52.129247756874065,49.100421370666226,38.04822652689351,12.419101123595157,12.419101123595157,12.419101123595157,28.60824164005287,12.419101123595157,49.571
IDN,2021-05-24,276361788,1371.377208314988,2887.6055234727837,2429.4060582581947,1589.9012634363783,753.6515765891814,491.7621285952407,274.32342912386594,1371.377208314988,NA,164.286
IMN,2021-05-24,85410,-0.003583057116600226,0.2055294743813996,0.18034250097239915,0.05219919609840025,-0.03069974733929976,-0.08219215604340013,-0.09599491937880048,-0.003583057116600226,NA,NA
IND,2021-05-24,1393409033,41643.46855174767,74437.2475745637,71209.35039381306,54052.29068804095,32010.792138724704,12526.869506180852,10462.257223086915,41643.46855174767,NA,4073.143
IRL,2021-05-24,4982904,2.1611061084923806,2.489503136416579,2.1611061084923806,2.1611061084923806,-1.9232477197019988,-3.7186686044596775,-4.511649940181275,-1.6266160923595385,2.1611061084923806,0
IRN,2021-05-24,85028760,439.7410754414486,956.0051676011913,851.8366862606083,657.9945142256487,438.37264675524415,316.5249235644687,266.47725561647417,483.2303530584124,439.7410754414486,232.286
IRQ,2021-05-24,41179351,672.6793366088958,1325.0226851686034,1221.9296157829965,833.6348475309636,335.3455495619863,178.72213807322393,137.5441921126805,672.6793366088958,NA,31.286
ISL,2021-05-24,343360,-1.4492776886035144,0.14555023189439936,0.11671327277120119,-0.15825459653119797,-1.4492776886035144,-1.4492776886035144,-1.4492776886035144,-0.2269769090720011,-1.4492776886035144,0
ISR,2021-05-24,8789776,1.651203852334143,11.676191209652002,7.813803749226576,3.4589631992512055,-0.0577696600891036,-3.845629312992658,-4.872817215278584,0.06097397292989876,1.651203852334143,2.429
