continent,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Asia,2022-12-26,4695793204,217.16725891703632,359.3929394253504,340.84384277866866,283.68289972132334,206.43052346312203,163.78025762257104,152.45262672396373,1392.798566016215,27.855971320324304,32.386836620158796
Africa,2022-12-26,1426736614,154.279025751019,270.3997278681906,252.01188341273746,198.27454658518187,146.87886751682484,112.34859570383114,103.83247217799858,2727.9287022249437,47.03325348663696,18.1183297227697
Europe,2022-12-26,746515263,499.65121447297776,515.730242363393,510.755910054841,500.00450758987347,487.1780449518156,476.01399983125555,474.0936611112083,22851.738130645164,457.0347626129033,266.2920127059746
Oceania,2022-12-26,45038907,68.24514940547446,123.25412168638353,113.06470701748165,89.45129394315674,67.18282936264049,51.87810157202601,49.90761151311962,1123.9187504223949,46.82994793426645,51.27184591757522
Americas,2023-01-02,1037129342,387.2666885838712,392.7065021912085,391.97647599874875,387.9145802536276,383.78533485040793,380.3462433086142,379.5034572749174,19702.525972496693,364.8615920832721,279.14031205441165
Asia,2023-01-02,4695793204,219.44850303060545,362.711769439562,343.8835292988152,286.88473198676957,209.76079014142096,165.55985116140454,154.08724716944997,1401.0187239783127,28.02037447956625,32.77137237834803
Africa,2023-01-02,1426736614,154.97520593471023,271.4478712598839,253.34682691176704,199.48212574768795,146.75188909486226,112.38019078824624,103.40106628015741,2727.9287022249437,47.03325348663696,18.119942424075198
Europe,2023-01-02,746515263,502.5201197679907,519.2438408675395,514.1745378945808,503.0357523853307,489.8337524242314,478.4471620870741,476.37572804789824,22960.644316813425,459.2128863362684,267.0893156272948
Oceania,2023-01-02,45038907,69.83407210190407,125.45252671860955,114.87487019550107,91.11824893889329,68.81850676365448,53.021226093711086,50.7302096734586,1129.6542384607678,47.068926602531995,52.10889775810945
Americas,2023-01-09,1037129342,387.9576843344759,393.31064337114555,392.95695673330704,388.5961431714334,384.3481464386998,380.8006184735973,379.9179541672506,19712.788367257683,365.05163643069784,279.6095896847808
Asia,2023-01-09,4695793204,221.76810510819166,365.59097596778827,347.10717461512894,288.71329257431796,212.1174697374106,166.84439961061767,155.6564744220829,1409.1400346005673,28.182800692011348,33.42632053436568
Africa,2023-01-09,1426736614,155.6649903917814,271.62577379964756,254.43397799224775,199.7074087319312,146.57355245579308,112.35598764573258,102.99000297995094,2727.9287022249437,47.03325348663696,18.121414805157585
Europe,2023-01-09,746515263,504.2246442062236,521.9836791074315,515.9063794294375,504.7344930773842,491.16872789076683,479.6194222600381,477.5378382328878,23014.006935006848,460.280138700137,267.8354459847126
Oceania,2023-01-09,45038907,71.66534736376393,127.30136380552784,116.25219766883752,92.77863231555912,70.12450912208986,54.14805343419998,51.49565629386728,1130.2208621659033,47.092535923579305,53.079176632772196
Americas,2023-01-16,1037129342,388.5721132483181,394.64988229734485,393.4714867734389,389.3396001326921,384.89052647063477,381.20680221264354,380.34604515309195,19719.485575064395,365.17565879748884,280.1999697610201
Asia,2023-01-16,4695793204,223.64992202847384,367.99858340076685,350.74254542959693,290.6494094665778,214.08571915679636,167.82559013511613,157.19750433567577,1417.2812211690741,28.345624423381487,33.92955832558422
Africa,2023-01-16,1426736614,156.35198579479356,271.78661353644964,255.5707044731711,200.1255117796632,146.9828262850052,112.31308716186894,102.63224083807326,2727.9287022249437,47.03325348663696,18.12351862724398
Europe,2023-01-16,746515263,504.80158405895753,523.8403065000285,516.4806729105964,505.4419771549139,491.4435486339308,479.9981263298759,477.8619716393451,23028.68536981562,460.5737073963124,268.4640997085682
Oceania,2023-01-16,45038907,73.26429104989069,129.36466352428667,117.75502470816464,94.38642943286969,71.42067299888242,55.54464955266275,51.45229013914328,1133.8959094391328,47.2456628932972,53.92732554544452
Americas,2023-01-23,1037129342,389.0614329807251,395.46170732546534,394.02615795205037,389.8566734497351,385.2328072360069,381.39364023638524,380.4740022753262,19720.27944974566,365.1903601804752,280.7527448844144
Asia,2023-01-23,4695793204,225.07164258978761,370.13388024894783,355.7370773108442,292.5566131112849,215.44208358964548,168.817792524034,158.26509055601358,1425.4719201394053,28.509438402788103,34.21174737063655
Africa,2023-01-23,1426736614,157.11465930367035,271.9547966446599,256.7297166294478,201.23392749467365,147.59645003705887,112.26753150902539,102.23603313680665,2727.9287022249437,47.03325348663696,18.12779545026802
Europe,2023-01-23,746515263,504.696133968322,525.1311010305845,516.1741479709908,505.3148771920259,491.41084620633603,479.35364513817075,477.46093087556795,23015.85264575342,460.3170529150684,268.9613445987909
Oceania,2023-01-23,45038907,74.81452332271574,131.0837003170633,118.8368918827374,95.63439463654724,71.97466782739272,56.22778223261603,52.2186333186502,1135.6970213613113,47.32070922338798,54.500176924808585
Americas,2023-01-30,1037129342,389.5829095953521,396.1737724316219,394.470921794268,390.46556923596495,385.79407206177484,381.55634154717364,380.6373465831238,19723.427611304287,365.24865946859796,281.26386811517546
Asia,2023-01-30,4695793204,226.25218362156733,371.93100983808426,358.4790306512493,294.2691441865489,216.57443016411744,169.91850560564941,159.15136740807395,1433.534490241933,28.67068980483866,34.34397210307816
Africa,2023-01-30,1426736614,157.87102069311533,272.5652778261894,257.90266371277266,202.36647605277773,148.11326504158566,112.23604155003633,102.1565626811479,2727.9287022249437,47.03325348663696,18.129688301389592
Europe,2023-01-30,746515263,504.7548298874705,527.0257026484186,516.6512241634464,505.68527558447704,491.2257263712889,478.7905487578895,477.10623258598935,23001.873868614162,460.03747737228326,269.36254282586583
Oceania,2023-01-30,45038907,75.42874430231805,132.41684108712553,119.6108559631928,96.59107544990954,73.22017615155984,56.62386544312546,52.53339071400344,1134.9758695882365,47.290661232843185,54.9886346042989
Americas,2023-02-06,1037129342,390.0149990347517,396.85226108623715,395.1592058344238,391.0328276059459,385.9038032723365,381.84090916878756,380.97571844936476,19726.37340658949,365.3032112331387,281.7639041077932
Asia,2023-02-06,4695793204,227.22224536813724,373.76099403797167,360.11584479934766,295.60572775130566,217.56087324370978,170.56306619347473,159.774487077614,1435.2832713696898,28.705665427393797,34.47253419552417
Africa,2023-02-06,1426736614,158.63903758085877,274.5341200716103,259.0568592411955,203.21809910301502,148.58837124006274,111.98917659281824,102.22773248313328,2727.9287022249437,47.03325348663696,18.13193195306895
Europe,2023-02-06,746515263,504.89077047406266,529.1114197187262,517.123943273659,505.95079214431524,490.6167331025169,478.4307396296078,476.96192767067333,22985.61015911767,459.71220318235345,269.73855750890385
Oceania,2023-02-06,45038907,76.01674311320637,133.29927025311446,120.36103435593309,97.37780237707906,73.96491075986106,57.00361474630993,52.83741661281451,1134.281361445745,47.2617233935727,55.27061524827856
Americas,2023-02-13,1037129342,390.6624347444822,398.9128914433832,395.9832978102881,392.0063481411263,386.6100455159442,382.4718833371892,381.54848923627577,19727.024405722135,365.31526677263213,282.19355196554324
Asia,2023-02-13,4695793204,228.07621059991678,375.43310938671374,361.3424835918065,296.8467061938312,217.8595249177367,171.0455249116948,160.20001975520066,1437.05867206832,28.7411734413664,34.53531411090649
Africa,2023-02-13,1426736614,159.41591527291197,276.45416138698425,260.27314565616814,204.0562416825986,148.91360179885848,111.7416324801391,102.29343588583113,2727.9287022249437,47.03325348663696,18.13347498489304
Europe,2023-02-13,746515263,505.1522470654031,531.2939244092215,517.8455882391703,506.119252513005,490.5644841784372,478.18993984240075,476.33966288818743,22974.38390642333,459.4876781284666,270.0742533913871
Oceania,2023-02-13,45038907,76.7433997352992,134.27146145343931,121.99628264026889,98.09693870369591,74.59817377796749,57.66474592929423,53.314899968140494,1137.0327628587406,47.376365119114205,55.48598237519396
Americas,2023-02-20,1037129342,391.2563239482703,400.13080182175423,397.0338988052732,392.7093584927513,387.0776788976501,382.95717180041004,381.8910258425561,19727.385739923095,365.321958146724,282.5644807247838
Asia,2023-02-20,4695793204,228.7830923991752,377.08357208629633,362.57520053459257,298.01584961309,218.14329053868582,171.52204360470583,160.6842891829047,1438.860000079432,28.777200001588646,34.57486003891751
Africa,2023-02-20,1426736614,160.25024059998674,277.74291471743123,262.0728846185939,204.94577682823407,149.05536951415175,111.53434018351481,102.36523052564361,2727.9287022249437,47.03325348663696,18.13473688564076
Europe,2023-02-20,746515263,505.3464844666899,532.8724595672849,518.6984017331841,506.3152087617574,490.1933071839066,477.8812674949749,475.70833312647443,22961.763992351567,459.23527984703134,270.4295029263186
Oceania,2023-02-20,45038907,77.793038667602,135.7705505209651,123.91331551642996,99.35201955772452,75.22802604519175,58.4337250230211,54.32093720933912,1137.9279913410746,47.41366630587811,56.054388708855654
Americas,2023-02-27,1037129342,391.90330748400964,401.34956694034486,399.63440065491517,393.89528590159017,387.75522505384714,383.24465212596516,382.12783406878384,19728.303107062085,365.3389464270756,282.9303946803837
Asia,2023-02-27,4695793204,229.47526959231806,378.7428367690664,363.89963094579946,299.73096995185597,218.42724609530833,172.04890205596396,161.22418998066112,1440.6613280905444,28.813226561810893,34.60201232064307
Africa,2023-02-27,1426736614,161.08264721634413,278.4065271659401,264.1073343380613,205.67286058251253,149.6601194229392,111.32510358667764,102.3490857433618,2727.9287022249437,47.03325348663696,18.135788306053804
Europe,2023-02-27,746515263,505.7731709144183,535.3997856553658,519.6345084180422,506.635409770404,490.6602745526471,477.7031410741598,475.2399079807572,22957.248989692584,459.1449797938517,270.77577782893906
Oceania,2023-02-27,45038907,78.231532240881,136.5604221155446,124.67472377593697,99.70692058348266,75.37922094645741,58.687247050039744,54.7789166650366,1137.754568248973,47.40644034370721,56.24570699876591
Americas,2023-03-06,1037129342,392.4383764696664,403.0863521492562,400.8804847680109,394.8042673454454,388.2139541285711,383.75057953384703,382.2238611223148,19729.259731978877,365.3566617033125,283.2262107252835
Asia,2023-03-06,4695793204,230.0374826148223,380.9332796643016,364.57653349607097,300.3994366366972,218.87210668063634,172.09550674089465,161.286522389896,1440.6613280905444,28.813226561810893,34.62748220289813
Africa,2023-03-06,1426736614,161.9232018339056,279.3392997286799,265.91399183618313,206.76719079488907,149.81109581115254,111.13851430409835,102.37166722419502,2727.9287022249437,47.03325348663696,18.136770547615594
Europe,2023-03-06,746515263,506.5289176560373,537.500317366739,520.8481333464207,507.85241719552386,490.8244629200135,477.8296375938968,476.07967074388677,22959.608086375534,459.1921617275107,271.1387980020443
Oceania,2023-03-06,45038907,79.32555319181324,137.04407965674838,125.07452037146471,100.12164158960472,75.67193314764035,58.480923853602555,54.89548444192665,1137.754568248973,47.40644034370721,56.26347163945757
Americas,2023-03-13,1037129342,393.18533759621323,404.7649975699708,402.92842762240525,395.79204313573825,388.4726738430067,383.7860565727473,381.9788885093722,19729.259731978877,365.3566617033125,283.4821094731564
Asia,2023-03-13,4695793204,230.65938236942029,385.102652458827,365.25621546980506,302.890611900696,219.3294515776114,172.1574105457119,161.29898247120974,1440.6613280905444,28.813226561810893,34.6503536530098
Africa,2023-03-13,1426736614,162.77954156382683,280.0486348345107,266.9282809805689,207.7318089861872,150.42715453853637,111.27251410270077,102.39479879931912,2727.9287022249437,47.03325348663696,18.13845340903265
Europe,2023-03-13,746515263,508.32596575956785,540.4593809693647,522.4075091296488,509.5471558718006,491.6557646004394,478.2100729268204,476.00352136655977,22959.608086375534,459.1921617275107,271.4608289261461
Oceania,2023-03-13,45038907,80.42891263295813,137.49846635053945,125.51417267603433,100.52175817889758,75.66054515573339,58.465319946121745,54.96898337854763,1137.754568248973,47.40644034370721,56.294555875138514
Americas,2023-03-20,1037129342,394.10485893591294,406.0302778561273,404.4291717041386,396.8056580620142,388.8674909369557,384.1108106248335,381.4102580825164,19729.259731978877,365.3566617033125,283.7648472071352
Asia,2023-03-20,4695793204,231.17296437748686,389.2611446779533,366.03733866927683,303.1811541962547,219.918405061933,172.19732332895174,161.38310374952349,1440.6613280905444,28.813226561810893,34.67003804482982
Africa,2023-03-20,1426736614,163.69193611166145,280.87742707766245,268.09871935068617,208.9560398298308,150.9029427781569,111.40314237616724,102.4233519205552,2727.9287022249437,47.03325348663696,18.139084359406507
Europe,2023-03-20,746515263,509.9656662726677,542.165969931695,524.0756325013389,511.1749304314624,493.44276659467226,478.6242364951951,476.22619481140123,22959.608086375534,459.1921617275107,271.70155148812637
Oceania,2023-03-20,45038907,81.56700054368117,138.17549032755693,126.6376224457289,100.9113967076235,75.85133388033972,58.29204738611837,54.77677458378483,1137.754568248973,47.40644034370721,56.35227930079802
Americas,2023-03-26,1037129342,394.91929697733013,407.6909198926044,405.4776248295551,397.878862202403,389.2936100257257,384.45772085041403,382.1026785046219,19729.259731978877,365.3566617033125,283.77947549693187
Asia,2023-03-26,4695793204,231.55215603302642,392.89194194607467,367.01262767663104,304.4509948488237,220.4506127282502,172.25432000195576,161.06370914967496,1440.6613280905444,28.813226561810893,34.68414793851098
Africa,2023-03-26,1426736614,164.48398461281872,281.5893432767006,269.0697031237339,210.0094806888483,151.13064101112127,111.59005148822244,102.54417624586944,2727.9287022249437,47.03325348663696,18.139985516826243
Europe,2023-03-26,746515263,511.32565040463993,543.2312416506238,527.0244709024995,512.4954661922535,493.4858352280041,478.8725440163061,476.0861422495559,22959.608086375534,459.1921617275107,271.8048887686433
Oceania,2023-03-26,45038907,82.54740811809754,138.77127153334337,127.05103745833901,101.31689732151628,75.99649846378222,58.09444303172141,54.6003070255503,1137.754568248973,47.40644034370721,56.69864649838565
